2.0,94.0,-1184.0
2.0,95.0,-1084.0
2.0,96.0,-1186.0
2.0,97.0,-1373.0
2.0,98.0,-1084.0
2.0,99.0,-1088.0
2.0,100.0,-760.0
2.0,101.0,-769.0
2.0,102.0,-950.0
2.0,103.0,-1216.0
2.0,104.0,-1323.0
2.0,105.0,-1062.0
2.0,106.0,-854.0
2.0,107.0,-726.0
2.0,108.0,-628.0
2.0,109.0,-484.0
2.0,110.0,-541.0
2.0,111.0,-404.0
2.0,112.0,-390.0
2.0,113.0,-402.0
2.0,114.0,-491.0
2.0,115.0,-580.0
2.0,116.0,-493.0
2.0,117.0,-403.0
2.0,118.0,-497.0
2.0,119.0,-482.0
3.0,0.0,-719.0
3.0,1.0,-794.0
3.0,2.0,-791.0
3.0,3.0,-967.0
3.0,4.0,-953.0
3.0,5.0,-947.0
3.0,6.0,-1171.0
3.0,7.0,-1084.0
3.0,8.0,-1093.0
3.0,9.0,-1251.0
3.0,10.0,-1353.0
3.0,11.0,-1373.0
3.0,12.0,-1410.0
3.0,13.0,-1374.0
3.0,14.0,-1368.0
3.0,15.0,-1217.0
3.0,16.0,-1138.0
3.0,17.0,-988.0
3.0,18.0,-917.0
3.0,19.0,-839.0
3.0,20.0,-862.0
3.0,21.0,-847.0
3.0,22.0,-884.0
3.0,23.0,-902.0
3.0,24.0,-933.0
3.0,25.0,-964.0
3.0,26.0,-1002.0
3.0,27.0,-1049.0
3.0,28.0,-1081.0
3.0,29.0,-1125.0
3.0,30.0,-1172.0
3.0,31.0,-1226.0
3.0,32.0,-1265.0
3.0,33.0,-1308.0
3.0,34.0,-1369.0
3.0,35.0,-1441.0
3.0,36.0,-1524.0
3.0,37.0,-1621.0
3.0,38.0,-1770.0
3.0,39.0,-1918.0
3.0,40.0,-2067.0
3.0,41.0,-2090.0
3.0,42.0,-2355.0
3.0,43.0,-2563.0
3.0,44.0,-2486.0
3.0,45.0,-2557.0
3.0,46.0,-2254.0
3.0,47.0,-2213.0
3.0,48.0,-2065.0
3.0,49.0,-1863.0
3.0,50.0,-1746.0
3.0,51.0,-1667.0
3.0,52.0,-1558.0
3.0,53.0,-1520.0
3.0,54.0,-1462.0
3.0,55.0,-1406.0
3.0,56.0,-1368.0
3.0,57.0,-1339.0
3.0,58.0,-1308.0
3.0,59.0,-1282.0
3.0,60.0,-1269.0
3.0,61.0,-1255.0
3.0,62.0,-1199.0
3.0,63.0,-1241.0
3.0,64.0,-1129.0
3.0,65.0,-1196.0
3.0,66.0,-1218.0
3.0,67.0,-1194.0
3.0,68.0,-1246.0
3.0,69.0,-1205.0
3.0,70.0,-1183.0
3.0,71.0,-1197.0
3.0,72.0,-1206.0
3.0,73.0,-1300.0
3.0,74.0,-1316.0
3.0,75.0,-1402.0
3.0,76.0,-1365.0
3.0,77.0,-1378.0
3.0,78.0,-1553.0
3.0,79.0,-1455.0
3.0,80.0,-1640.0
3.0,81.0,-1543.0
3.0,82.0,-1403.0
3.0,83.0,-1493.0
3.0,84.0,-1506.0
3.0,85.0,-1650.0
3.0,86.0,-1639.0
3.0,87.0,-1354.0
3.0,88.0,-1171.0
3.0,89.0,-1082.0
3.0,90.0,-1380.0
3.0,91.0,-1244.0
3.0,92.0,-1271.0
3.0,93.0,-1343.0
3.0,94.0,-1162.0
3.0,95.0,-1083.0
3.0,96.0,-1351.0
3.0,97.0,-1329.0
3.0,98.0,-1118.0
3.0,99.0,-1046.0
3.0,100.0,-960.0
3.0,101.0,-687.0
3.0,102.0,-1049.0
3.0,103.0,-1267.0
3.0,104.0,-1057.0
3.0,105.0,-1116.0
3.0,106.0,-1179.0
3.0,107.0,-1229.0
3.0,108.0,-1124.0
3.0,109.0,-810.0
3.0,110.0,-860.0
3.0,111.0,-730.0
3.0,112.0,-640.0
3.0,113.0,-679.0
3.0,114.0,-694.0
3.0,115.0,-594.0
3.0,116.0,-435.0
3.0,117.0,-371.0
3.0,118.0,-455.0
3.0,119.0,-569.0
4.0,0.0,-739.0
4.0,1.0,-855.0
4.0,2.0,-857.0
4.0,3.0,-1000.0
4.0,4.0,-1136.0
4.0,5.0,-1031.0
4.0,6.0,-1104.0
4.0,7.0,-1034.0
4.0,8.0,-1123.0
4.0,9.0,-1231.0
4.0,10.0,-1302.0
4.0,11.0,-1577.0
4.0,12.0,-1587.0
4.0,13.0,-1472.0
4.0,14.0,-1226.0
4.0,15.0,-1341.0
4.0,16.0,-1340.0
4.0,17.0,-1164.0
4.0,18.0,-1091.0
4.0,19.0,-1017.0
4.0,20.0,-938.0
4.0,21.0,-827.0
4.0,22.0,-885.0
4.0,23.0,-909.0
4.0,24.0,-942.0
4.0,25.0,-973.0
4.0,26.0,-1005.0
4.0,27.0,-1040.0
4.0,28.0,-1081.0
4.0,29.0,-1134.0
4.0,30.0,-1181.0
4.0,31.0,-1231.0
4.0,32.0,-1279.0
4.0,33.0,-1340.0
4.0,34.0,-1402.0
4.0,35.0,-1462.0
4.0,36.0,-1526.0
4.0,37.0,-1518.0
4.0,38.0,-1670.0
4.0,39.0,-1723.0
4.0,40.0,-1898.0
4.0,41.0,-2068.0
4.0,42.0,-2212.0
4.0,43.0,-2515.0
4.0,44.0,-2541.0
4.0,45.0,-2466.0
4.0,46.0,-2157.0
4.0,47.0,-2206.0
4.0,48.0,-2029.0
4.0,49.0,-1875.0
4.0,50.0,-1782.0
4.0,51.0,-1649.0
4.0,52.0,-1574.0
4.0,53.0,-1520.0
4.0,54.0,-1464.0
4.0,55.0,-1424.0
4.0,56.0,-1378.0
4.0,57.0,-1341.0
4.0,58.0,-1314.0
4.0,59.0,-1291.0
4.0,60.0,-1276.0
4.0,61.0,-1262.0
4.0,62.0,-1256.0
4.0,63.0,-1243.0
4.0,64.0,-1253.0
4.0,65.0,-1163.0
4.0,66.0,-1173.0
4.0,67.0,-1210.0
4.0,68.0,-1265.0
4.0,69.0,-1341.0
4.0,70.0,-1484.0
4.0,71.0,-1349.0
4.0,72.0,-1281.0
4.0,73.0,-1290.0
4.0,74.0,-1286.0
4.0,75.0,-1298.0
4.0,76.0,-1291.0
4.0,77.0,-1286.0
4.0,78.0,-1323.0
4.0,79.0,-1460.0
4.0,80.0,-1402.0
4.0,81.0,-1437.0
4.0,82.0,-1344.0
4.0,83.0,-1430.0
4.0,84.0,-1489.0
4.0,85.0,-1606.0
4.0,86.0,-1657.0
4.0,87.0,-1564.0
4.0,88.0,-1469.0
4.0,89.0,-1162.0
4.0,90.0,-1521.0
4.0,91.0,-1309.0
4.0,92.0,-1385.0
4.0,93.0,-1505.0
4.0,94.0,-1330.0
4.0,95.0,-1465.0
4.0,96.0,-1511.0
4.0,97.0,-1342.0
4.0,98.0,-1149.0
4.0,99.0,-959.0
4.0,100.0,-991.0
4.0,101.0,-661.0
4.0,102.0,-711.0
4.0,103.0,-825.0
4.0,104.0,-955.0
4.0,105.0,-776.0
4.0,106.0,-967.0
4.0,107.0,-1023.0
4.0,108.0,-917.0
4.0,109.0,-765.0
4.0,110.0,-935.0
4.0,111.0,-1042.0
4.0,112.0,-850.0
4.0,113.0,-1028.0
4.0,114.0,-719.0
4.0,115.0,-765.0
4.0,116.0,-557.0
4.0,117.0,-381.0
4.0,118.0,-329.0
4.0,119.0,-425.0
5.0,0.0,-749.0
5.0,1.0,-857.0
5.0,2.0,-1007.0
5.0,3.0,-983.0
5.0,4.0,-1161.0
5.0,5.0,-1206.0
5.0,6.0,-966.0
5.0,7.0,-1198.0
5.0,8.0,-1122.0
5.0,9.0,-1269.0
5.0,10.0,-1351.0
5.0,11.0,-1320.0
5.0,12.0,-1341.0
5.0,13.0,-1160.0
5.0,14.0,-1232.0
5.0,15.0,-1338.0
5.0,16.0,-1342.0
5.0,17.0,-1330.0
5.0,18.0,-1247.0
5.0,19.0,-1079.0
5.0,20.0,-1000.0
5.0,21.0,-886.0
5.0,22.0,-883.0
5.0,23.0,-922.0
5.0,24.0,-940.0
5.0,25.0,-974.0
5.0,26.0,-998.0
5.0,27.0,-1039.0
5.0,28.0,-1077.0
5.0,29.0,-1115.0
5.0,30.0,-1163.0
5.0,31.0,-1220.0
5.0,32.0,-1271.0
5.0,33.0,-1326.0
5.0,34.0,-1344.0
5.0,35.0,-1470.0
5.0,36.0,-1572.0
5.0,37.0,-1696.0
5.0,38.0,-1841.0
5.0,39.0,-1889.0
5.0,40.0,-1923.0
5.0,41.0,-2146.0
5.0,42.0,-2166.0
5.0,43.0,-2435.0
5.0,44.0,-2322.0
5.0,45.0,-2127.0
5.0,46.0,-2280.0
5.0,47.0,-1984.0
5.0,48.0,-1835.0
5.0,49.0,-1810.0
5.0,50.0,-1711.0
5.0,51.0,-1595.0
5.0,52.0,-1528.0
5.0,53.0,-1484.0
5.0,54.0,-1447.0
5.0,55.0,-1414.0
5.0,56.0,-1372.0
5.0,57.0,-1346.0
5.0,58.0,-1321.0
5.0,59.0,-1309.0
5.0,60.0,-1310.0
5.0,61.0,-1273.0
5.0,62.0,-1252.0
5.0,63.0,-1261.0
5.0,64.0,-1249.0
5.0,65.0,-1224.0
5.0,66.0,-1241.0
5.0,67.0,-1261.0
5.0,68.0,-1310.0
5.0,69.0,-1409.0
5.0,70.0,-1514.0
5.0,71.0,-1399.0
5.0,72.0,-1327.0
5.0,73.0,-1402.0
5.0,74.0,-1441.0
5.0,75.0,-1429.0
5.0,76.0,-1460.0
5.0,77.0,-1400.0
5.0,78.0,-1336.0
5.0,79.0,-1362.0
5.0,80.0,-1395.0
5.0,81.0,-1376.0
5.0,82.0,-1479.0
5.0,83.0,-1472.0
5.0,84.0,-1439.0
5.0,85.0,-1488.0
5.0,86.0,-1667.0
5.0,87.0,-1828.0
5.0,88.0,-1592.0
5.0,89.0,-1367.0
5.0,90.0,-1698.0
5.0,91.0,-1645.0
5.0,92.0,-1608.0
5.0,93.0,-1621.0
5.0,94.0,-1708.0
5.0,95.0,-1498.0
5.0,96.0,-1751.0
5.0,97.0,-1599.0
5.0,98.0,-1515.0
5.0,99.0,-1273.0
5.0,100.0,-1044.0
5.0,101.0,-934.0
5.0,102.0,-780.0
5.0,103.0,-709.0
5.0,104.0,-510.0
5.0,105.0,-491.0
5.0,106.0,-650.0
5.0,107.0,-669.0
5.0,108.0,-571.0
5.0,109.0,-533.0
5.0,110.0,-589.0
5.0,111.0,-617.0
5.0,112.0,-562.0
5.0,113.0,-661.0
5.0,114.0,-783.0
5.0,115.0,-439.0
5.0,116.0,-335.0
5.0,117.0,-432.0
5.0,118.0,-321.0
5.0,119.0,-313.0
6.0,0.0,-795.0
6.0,1.0,-914.0
6.0,2.0,-1046.0
6.0,3.0,-1164.0
6.0,4.0,-1007.0
6.0,5.0,-938.0
6.0,6.0,-1045.0
6.0,7.0,-1086.0
6.0,8.0,-1216.0
6.0,9.0,-1356.0
6.0,10.0,-1174.0
6.0,11.0,-1223.0
6.0,12.0,-1188.0
6.0,13.0,-1050.0
6.0,14.0,-1203.0
6.0,15.0,-1354.0
6.0,16.0,-1306.0
6.0,17.0,-1268.0
6.0,18.0,-1311.0
6.0,19.0,-1207.0
6.0,20.0,-1177.0
6.0,21.0,-1009.0
6.0,22.0,-854.0
6.0,23.0,-912.0
6.0,24.0,-943.0
6.0,25.0,-970.0
6.0,26.0,-1002.0
6.0,27.0,-1034.0
6.0,28.0,-1061.0
6.0,29.0,-1102.0
6.0,30.0,-1141.0
6.0,31.0,-1191.0
6.0,32.0,-1245.0
6.0,33.0,-1240.0
6.0,34.0,-1332.0
6.0,35.0,-1391.0
6.0,36.0,-1487.0
6.0,37.0,-1601.0
6.0,38.0,-1782.0
6.0,39.0,-2041.0
6.0,40.0,-2335.0
6.0,41.0,-2348.0
6.0,42.0,-2437.0
6.0,43.0,-2625.0
6.0,44.0,-2229.0
6.0,45.0,-2012.0
6.0,46.0,-1872.0
6.0,47.0,-1900.0
6.0,48.0,-1864.0
6.0,49.0,-1723.0
6.0,50.0,-1619.0
6.0,51.0,-1551.0
6.0,52.0,-1492.0
6.0,53.0,-1439.0
6.0,54.0,-1408.0
6.0,55.0,-1387.0
6.0,56.0,-1360.0
6.0,57.0,-1346.0
6.0,58.0,-1323.0
6.0,59.0,-1456.0
6.0,60.0,-1387.0
6.0,61.0,-1332.0
6.0,62.0,-1347.0
6.0,63.0,-1379.0
6.0,64.0,-1421.0
6.0,65.0,-1272.0
6.0,66.0,-1286.0
6.0,67.0,-1433.0
6.0,68.0,-1360.0
6.0,69.0,-1476.0
6.0,70.0,-1432.0
6.0,71.0,-1398.0
6.0,72.0,-1403.0
6.0,73.0,-1592.0
6.0,74.0,-1610.0
6.0,75.0,-1641.0
6.0,76.0,-1562.0
6.0,77.0,-1347.0
6.0,78.0,-1432.0
6.0,79.0,-1514.0
6.0,80.0,-1466.0
6.0,81.0,-1436.0
6.0,82.0,-1688.0
6.0,83.0,-1713.0
6.0,84.0,-1602.0
6.0,85.0,-1654.0
6.0,86.0,-1527.0
6.0,87.0,-1841.0
6.0,88.0,-1783.0
6.0,89.0,-1591.0
6.0,90.0,-1823.0
6.0,91.0,-1519.0
6.0,92.0,-1476.0
6.0,93.0,-1294.0
6.0,94.0,-1383.0
6.0,95.0,-1214.0
6.0,96.0,-1370.0
6.0,97.0,-1344.0
6.0,98.0,-1048.0
6.0,99.0,-1300.0
6.0,100.0,-1183.0
6.0,101.0,-1125.0
6.0,102.0,-1173.0
6.0,103.0,-1089.0
6.0,104.0,-962.0
6.0,105.0,-926.0
6.0,106.0,-868.0
6.0,107.0,-825.0
6.0,108.0,-883.0
6.0,109.0,-739.0
6.0,110.0,-550.0
6.0,111.0,-472.0
6.0,112.0,-430.0
6.0,113.0,-590.0
6.0,114.0,-792.0
6.0,115.0,-584.0
6.0,116.0,-328.0
6.0,117.0,-617.0
6.0,118.0,-541.0
6.0,119.0,-413.0
7.0,0.0,-722.0
7.0,1.0,-939.0
7.0,2.0,-1089.0
7.0,3.0,-1132.0
7.0,4.0,-1075.0
7.0,5.0,-931.0
7.0,6.0,-1174.0
7.0,7.0,-1034.0
7.0,8.0,-1209.0
7.0,9.0,-1035.0
7.0,10.0,-1321.0
7.0,11.0,-1239.0
7.0,12.0,-1034.0
7.0,13.0,-1114.0
7.0,14.0,-1247.0
7.0,15.0,-1230.0
7.0,16.0,-1213.0
7.0,17.0,-1360.0
7.0,18.0,-1498.0
7.0,19.0,-1436.0
7.0,20.0,-1304.0
7.0,21.0,-1177.0
7.0,22.0,-952.0
7.0,23.0,-891.0
7.0,24.0,-923.0
7.0,25.0,-957.0
7.0,26.0,-984.0
7.0,27.0,-1017.0
7.0,28.0,-1046.0
7.0,29.0,-1092.0
7.0,30.0,-1109.0
7.0,31.0,-1141.0
7.0,32.0,-1171.0
7.0,33.0,-1198.0
7.0,34.0,-1276.0
7.0,35.0,-1333.0
7.0,36.0,-1415.0
7.0,37.0,-1534.0
7.0,38.0,-1677.0
7.0,39.0,-1887.0
7.0,40.0,-1980.0
7.0,41.0,-2339.0
7.0,42.0,-2351.0
7.0,43.0,-2272.0
7.0,44.0,-2451.0
7.0,45.0,-2035.0
7.0,46.0,-2011.0
7.0,47.0,-1779.0
7.0,48.0,-1624.0
7.0,49.0,-1649.0
7.0,50.0,-1554.0
7.0,51.0,-1505.0
7.0,52.0,-1450.0
7.0,53.0,-1407.0
7.0,54.0,-1371.0
7.0,55.0,-1355.0
7.0,56.0,-1348.0
7.0,57.0,-1343.0
7.0,58.0,-1340.0
7.0,59.0,-1381.0
7.0,60.0,-1497.0
7.0,61.0,-1463.0
7.0,62.0,-1405.0
7.0,63.0,-1546.0
7.0,64.0,-1551.0
7.0,65.0,-1309.0
7.0,66.0,-1323.0
7.0,67.0,-1451.0
7.0,68.0,-1660.0
7.0,69.0,-1554.0
7.0,70.0,-1567.0
7.0,71.0,-1613.0
7.0,72.0,-1493.0
7.0,73.0,-1621.0
7.0,74.0,-1870.0
7.0,75.0,-1635.0
7.0,76.0,-1447.0
7.0,77.0,-1380.0
7.0,78.0,-1489.0
7.0,79.0,-1725.0
7.0,80.0,-1583.0
7.0,81.0,-1440.0
7.0,82.0,-1696.0
7.0,83.0,-1993.0
7.0,84.0,-1943.0
7.0,85.0,-1884.0
7.0,86.0,-1636.0
7.0,87.0,-1700.0
7.0,88.0,-1929.0
7.0,89.0,-2005.0
7.0,90.0,-1773.0
7.0,91.0,-1759.0
7.0,92.0,-1775.0
7.0,93.0,-1432.0
7.0,94.0,-1380.0
7.0,95.0,-1223.0
7.0,96.0,-1333.0
7.0,97.0,-1224.0
7.0,98.0,-1049.0
7.0,99.0,-868.0
7.0,100.0,-744.0
7.0,101.0,-752.0
7.0,102.0,-923.0
7.0,103.0,-629.0
7.0,104.0,-624.0
7.0,105.0,-718.0
7.0,106.0,-570.0
7.0,107.0,-538.0
7.0,108.0,-528.0
7.0,109.0,-547.0
7.0,110.0,-749.0
7.0,111.0,-532.0
7.0,112.0,-599.0
7.0,113.0,-445.0
7.0,114.0,-587.0
7.0,115.0,-504.0
7.0,116.0,-430.0
7.0,117.0,-738.0
7.0,118.0,-767.0
7.0,119.0,-600.0
8.0,0.0,-742.0
8.0,1.0,-816.0
8.0,2.0,-1005.0
8.0,3.0,-918.0
8.0,4.0,-922.0
8.0,5.0,-865.0
8.0,6.0,-997.0
8.0,7.0,-1077.0
8.0,8.0,-1184.0
8.0,9.0,-1157.0
8.0,10.0,-1362.0
8.0,11.0,-1173.0
8.0,12.0,-1025.0
8.0,13.0,-1146.0
8.0,14.0,-1188.0
8.0,15.0,-1143.0
8.0,16.0,-1362.0
8.0,17.0,-1544.0
8.0,18.0,-1454.0
8.0,19.0,-1474.0
8.0,20.0,-1381.0
8.0,21.0,-1290.0
8.0,22.0,-1185.0
8.0,23.0,-967.0
8.0,24.0,-952.0
8.0,25.0,-928.0
8.0,26.0,-978.0
8.0,27.0,-1001.0
8.0,28.0,-1019.0
8.0,29.0,-1047.0
8.0,30.0,-1069.0
8.0,31.0,-1096.0
8.0,32.0,-1096.0
8.0,33.0,-1172.0
8.0,34.0,-1194.0
8.0,35.0,-1267.0
8.0,36.0,-1364.0
8.0,37.0,-1448.0
8.0,38.0,-1559.0
8.0,39.0,-1728.0
8.0,40.0,-1934.0
8.0,41.0,-2109.0
8.0,42.0,-1948.0
8.0,43.0,-2201.0
8.0,44.0,-2210.0
8.0,45.0,-2013.0
8.0,46.0,-1751.0
8.0,47.0,-1666.0
8.0,48.0,-1590.0
8.0,49.0,-1525.0
8.0,50.0,-1498.0
8.0,51.0,-1430.0
8.0,52.0,-1396.0
8.0,53.0,-1359.0
8.0,54.0,-1328.0
8.0,55.0,-1448.0
8.0,56.0,-1381.0
8.0,57.0,-1368.0
